EN-US	Jonny Tattersall’s maiden first-class 50 in his second game led an evening fightback for Yorkshire against Division One leaders Surrey at Scarborough.
EN-GB	THOUSANDS of teenagers in York, North and East Yorkshire will be receiving their A-level exam results on Thursday.
EN-US	Lincoln came into the season with relatively modest expectations. With two brand new coaches and many inexperienced players, the Railsplitters didn’t seem ready to compete with the PSAL’s upper-echelon teams.
EN-US	A heartbroken family is making funeral plans instead of getting ready for Mother's Day after Julia Callaway was hit and killed during a police chase. NBC 5's Michelle Relerford has more of their emotional story.
EN-GB	DURHAM County Cricket Board have announced a new women’s tournament that will launch next month.
EN-US	The gun lobby will seek to display its clout two days before President Obama is sworn into a second term, setting aside Jan. 19 as “Gun Appreciation Day” across the country.
EN-GB	TWO protesters who were occupying the rig at a North Yorkshire fracking site have been removed by specialists.
EN-US	Even in 1998, tensions with the Democratic People's Republic of Korea — or DPRK — were high in the Asia-Pacific region. I recall my Japanese boss, who was in charge of Olympic Village operations at the time, saying his biggest worry was that one of their athletes would defect. "And if that happens, then what do we do?" he would lament at our daily meetings, after we learned they would send a small delegation, only three or four athletes, to Nagano.
EN-US	Police investigating an armed robbery used a GPS feature on the stolen smartphone to not only locate the iPhone but to bust the suspected robbers on gun charges.
EN-GB	A £30M fish food plant could be the stimulus for a Teesside bio-industry boom, it has been has claimed.
EN-US	CHICAGO — Christian Yelich and the Milwaukee Brewers were on top of the NL Central for much of the season’s first half. Then Anthony Rizzo and the Chicago Cubs moved into the lead of what just might be baseball’s best division.
EN-GB	I LOVE reading Helen Mead’s articles and identify with many of her comments, particularly ‘Making room for my clutter’ (The Press, November 1).
EN-US	An elderly pedestrian trying to cross a busy Queens Boulevard intersection in Kew Gardens was severely hurt last night when a bus hit him, police said.
EN-GB	Cotswold Pottery’s Jude Jelfs reveals some of the treats in store at this weekend’s Oxford Ceramics Fair
EN-GB	I’VE had a flurry of emails lately about retailers going bust and what it means if you are waiting for an order, have gift cards or vouchers or have faulty goods.
EN-GB,EN-US	THE 80th anniversary of Stewart Park was celebrated yesterday, with the great-nephew of its namesake invited to the party.
EN-US	By Aaron Steckelberg, Bonnie Berkowitz, Armand Emamdjomeh and William Neff, The Washington Post
EN-US	The beautiful black-market babies peddled to wealthy parent wannabes across the United States may be full brothers and sisters.
EN-US	Encouraged by a 1998 season that brought record attendance and ticket revenue, the Ravinia Festival has released preliminary concert and artist details of its 1999 season, running June 10 to Sept. 6 in Highland Park.
EN-US	The teary-eyed sincerity of the music-industry drama “Beyond the Lights” is at times too much, but despite its cliche elements, the film at least has the feel of a passion project.
EN-GB	MORE than 100 new bike racks were unveiled outside of Bicester’s newest train station yesterday after frustrated commuters led a two year campaign for more docks to park up their wheels.
EN-US	Jets quarterback Tim Tebow lashed out at critics and denied telling coach Rex Ryan he no longer wanted to be used in the Wildcat formation.
EN-GB	HUNDREDS of people are set to descend on Joseph Rowntree School in York as past pupils and members of the public look round the old school for one last time.
EN-US	"I put the men on the ship," the diary read, "and so had a direct part in sealing their fate. Also, I was at the scene of the crash and saw the mangled bodies, killed while flying at 200 mile per hour. Terrible."
EN-GB,EN-US	BRADLEY Smith will have to wait a little longer for his racing debut on an electric bike after a fire during the first test in Jerez.
EN-GB	THOUSANDS of Hampshire police officers could pass a vote of no confidence in the man in overall charge of the force.
EN-US	President Donald Trump continued to decry the Russia investigation as a “hoax” Wednesday, and said his team has fully cooperated with Mueller’s investigators. “Nobody has ever been more transparent than I have,” Trump claimed during a joint press conference on trade and North Korea with Japan’s Prime Minister Shinzo Abe Wednesday. Trump also said months of speculation that he would fire special counsel Robert Mueller and Deputy Attorney General Rod Rosenstein had proven wrong.
EN-GB	AN unauthorised encampment of travellers with 12 caravans has appeared in Bridgwater's Mount Street Car Park over the weekend.
EN-US	A GANG forced their way into an Oxford jewellers in a midnight raid before escaping over the roof with £100,000 worth of jewellery.
EN-GB,EN-US	“Girls” executive producer Judd Apatow took issue with a reporter’s question that actress Lena Dunham faced on Thursday, chastising a male reporter after he questioned the need for her frequent nudity in hit TV series “Girls.”
EN-GB	A vivid portrayal of one woman’s entanglement in addiction, treatment and self-awareness, may not sound like an instant box office success, but People, Places and Things is so intoxicating that it enjoyed a sell-out season at the National Theatre and in London’s West End
EN-US	Senior running back Bryce Love (above) has struggled through injuries this season. As an integral part of the Cardinal squad, Love looks to play his best on Saturday for the team. (SHELBY SCHUMACHER /The Daily UW)
EN-GB	THE tension at the lower reaches of the Championship is mounting and each point gained somehow seems more precious than those bagged in August.
EN-GB	A 5-0 hammering came England’s way the last time they toured Australia, but wicketkeeper Jonny Bairstow is adamant unfinished business is a thing of the past as they prepare to go Down Under this winter.
EN-GB	YORK City equalled their second-biggest FA Cup victory at Bootham Crescent as North West Counties League minnows Ashton Athletic were brushed aside 5-0.
EN-US	A blogger from California who helped police link a suspect to a viral video of a downtown Baltimore beating says he thinks the story got out of hand and the suspect shouldn't do prison time.
